,Event,Team,NOC,Year,Games,Season,City,Sport,Medal
7167,Judo Men's Open Class,Egypt,EGY,1984,1984 Summer,Summer,Los Angeles,Judo,1.0
7168,Judo Men's Open Class,France,FRA,1972,1972 Summer,Summer,Munich,Judo,1.0
7169,Judo Men's Open Class,France,FRA,1980,1980 Summer,Summer,Moskva,Judo,1.0
7170,Judo Men's Open Class,Germany,GER,1964,1964 Summer,Summer,Tokyo,Judo,1.0
7171,Judo Men's Open Class,Great Britain,GBR,1972,1972 Summer,Summer,Munich,Judo,1.0
7172,Judo Men's Open Class,Great Britain,GBR,1976,1976 Summer,Summer,Montreal,Judo,1.0
7173,Judo Men's Open Class,Great Britain,GBR,1980,1980 Summer,Summer,Moskva,Judo,1.0
7174,Judo Men's Open Class,Hungary,HUN,1980,1980 Summer,Summer,Moskva,Judo,1.0
7175,Judo Men's Open Class,Japan,JPN,1964,1964 Summer,Summer,Tokyo,Judo,1.0
7176,Judo Men's Open Class,Japan,JPN,1976,1976 Summer,Summer,Montreal,Judo,1.0
7177,Judo Men's Open Class,Japan,JPN,1984,1984 Summer,Summer,Los Angeles,Judo,1.0
7178,Judo Men's Open Class,Netherlands,NED,1964,1964 Summer,Summer,Tokyo,Judo,1.0
7179,Judo Men's Open Class,Netherlands,NED,1972,1972 Summer,Summer,Munich,Judo,1.0
7180,Judo Men's Open Class,Romania,ROU,1984,1984 Summer,Summer,Los Angeles,Judo,1.0
7181,Judo Men's Open Class,South Korea,KOR,1976,1976 Summer,Summer,Montreal,Judo,1.0
7182,Judo Men's Open Class,Soviet Union,URS,1972,1972 Summer,Summer,Munich,Judo,1.0
7183,Judo Men's Open Class,Soviet Union,URS,1976,1976 Summer,Summer,Montreal,Judo,1.0
7184,Judo Men's Open Class,West Germany,FRG,1984,1984 Summer,Summer,Los Angeles,Judo,1.0
7185,Judo Women's Extra-Lightweight,Argentina,ARG,2008,2008 Summer,Summer,Beijing,Judo,1.0
7186,Judo Women's Extra-Lightweight,Argentina,ARG,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7187,Judo Women's Extra-Lightweight,Belgium,BEL,2000,2000 Summer,Summer,Sydney,Judo,1.0
7188,Judo Women's Extra-Lightweight,Belgium,BEL,2012,2012 Summer,Summer,London,Judo,1.0
7189,Judo Women's Extra-Lightweight,Brazil,BRA,2012,2012 Summer,Summer,London,Judo,1.0
7190,Judo Women's Extra-Lightweight,China,CHN,2004,2004 Summer,Summer,Athina,Judo,1.0
7191,Judo Women's Extra-Lightweight,Cuba,CUB,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7192,Judo Women's Extra-Lightweight,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7193,Judo Women's Extra-Lightweight,Cuba,CUB,2008,2008 Summer,Summer,Beijing,Judo,1.0
7194,Judo Women's Extra-Lightweight,France,FRA,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7195,Judo Women's Extra-Lightweight,France,FRA,2004,2004 Summer,Summer,Athina,Judo,1.0
7196,Judo Women's Extra-Lightweight,Germany,GER,2000,2000 Summer,Summer,Sydney,Judo,1.0
7197,Judo Women's Extra-Lightweight,Germany,GER,2004,2004 Summer,Summer,Athina,Judo,1.0
7198,Judo Women's Extra-Lightweight,Hungary,HUN,2012,2012 Summer,Summer,London,Judo,1.0
7199,Judo Women's Extra-Lightweight,Japan,JPN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7200,Judo Women's Extra-Lightweight,Japan,JPN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7201,Judo Women's Extra-Lightweight,Japan,JPN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7202,Judo Women's Extra-Lightweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7203,Judo Women's Extra-Lightweight,Japan,JPN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7204,Judo Women's Extra-Lightweight,Japan,JPN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7205,Judo Women's Extra-Lightweight,Kazakhstan,KAZ,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7206,Judo Women's Extra-Lightweight,North Korea,PRK,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7207,Judo Women's Extra-Lightweight,Romania,ROU,2008,2008 Summer,Summer,Beijing,Judo,1.0
7208,Judo Women's Extra-Lightweight,Romania,ROU,2012,2012 Summer,Summer,London,Judo,1.0
7209,Judo Women's Extra-Lightweight,Russia,RUS,2000,2000 Summer,Summer,Sydney,Judo,1.0
7210,Judo Women's Extra-Lightweight,South Korea,KOR,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7211,Judo Women's Extra-Lightweight,Spain,ESP,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7212,Judo Women's Extra-Lightweight,Turkey,TUR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7213,Judo Women's Half-Heavyweight,Belgium,BEL,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7214,Judo Women's Half-Heavyweight,Brazil,BRA,2012,2012 Summer,Summer,London,Judo,1.0
7215,Judo Women's Half-Heavyweight,Brazil,BRA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7216,Judo Women's Half-Heavyweight,China,CHN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7217,Judo Women's Half-Heavyweight,China,CHN,2004,2004 Summer,Summer,Athina,Judo,1.0
7218,Judo Women's Half-Heavyweight,China,CHN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7219,Judo Women's Half-Heavyweight,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7220,Judo Women's Half-Heavyweight,Cuba,CUB,2004,2004 Summer,Summer,Athina,Judo,1.0
7221,Judo Women's Half-Heavyweight,Cuba,CUB,2008,2008 Summer,Summer,Beijing,Judo,1.0
7222,Judo Women's Half-Heavyweight,France,FRA,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7223,Judo Women's Half-Heavyweight,France,FRA,2000,2000 Summer,Summer,Sydney,Judo,1.0
7224,Judo Women's Half-Heavyweight,France,FRA,2008,2008 Summer,Summer,Beijing,Judo,1.0
7225,Judo Women's Half-Heavyweight,France,FRA,2012,2012 Summer,Summer,London,Judo,1.0
7226,Judo Women's Half-Heavyweight,France,FRA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7227,Judo Women's Half-Heavyweight,Great Britain,GBR,2012,2012 Summer,Summer,London,Judo,1.0
7228,Judo Women's Half-Heavyweight,Italy,ITA,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7229,Judo Women's Half-Heavyweight,Italy,ITA,2000,2000 Summer,Summer,Sydney,Judo,1.0
7230,Judo Women's Half-Heavyweight,Italy,ITA,2004,2004 Summer,Summer,Athina,Judo,1.0
7231,Judo Women's Half-Heavyweight,Japan,JPN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7232,Judo Women's Half-Heavyweight,Japan,JPN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7233,Judo Women's Half-Heavyweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7234,Judo Women's Half-Heavyweight,Netherlands,NED,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7235,Judo Women's Half-Heavyweight,Romania,ROU,2000,2000 Summer,Summer,Sydney,Judo,1.0
7236,Judo Women's Half-Heavyweight,Slovenia,SLO,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7237,Judo Women's Half-Heavyweight,South Korea,KOR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7238,Judo Women's Half-Heavyweight,South Korea,KOR,2008,2008 Summer,Summer,Beijing,Judo,1.0
7239,Judo Women's Half-Heavyweight,United States,USA,2012,2012 Summer,Summer,London,Judo,1.0
7240,Judo Women's Half-Heavyweight,United States,USA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7241,Judo Women's Half-Lightweight,Algeria,ALG,2008,2008 Summer,Summer,Beijing,Judo,1.0
7242,Judo Women's Half-Lightweight,Belgium,BEL,2004,2004 Summer,Summer,Athina,Judo,1.0
7243,Judo Women's Half-Lightweight,China,CHN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7244,Judo Women's Half-Lightweight,China,CHN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7245,Judo Women's Half-Lightweight,China,CHN,2004,2004 Summer,Summer,Athina,Judo,1.0
7246,Judo Women's Half-Lightweight,China,CHN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7247,Judo Women's Half-Lightweight,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7248,Judo Women's Half-Lightweight,Cuba,CUB,2000,2000 Summer,Summer,Sydney,Judo,1.0
7249,Judo Women's Half-Lightweight,Cuba,CUB,2004,2004 Summer,Summer,Athina,Judo,1.0
7250,Judo Women's Half-Lightweight,Cuba,CUB,2012,2012 Summer,Summer,London,Judo,1.0
7251,Judo Women's Half-Lightweight,France,FRA,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7252,Judo Women's Half-Lightweight,France,FRA,2012,2012 Summer,Summer,London,Judo,1.0
7253,Judo Women's Half-Lightweight,Great Britain,GBR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7254,Judo Women's Half-Lightweight,Italy,ITA,2012,2012 Summer,Summer,London,Judo,1.0
7255,Judo Women's Half-Lightweight,Italy,ITA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7256,Judo Women's Half-Lightweight,Japan,JPN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7257,Judo Women's Half-Lightweight,Japan,JPN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7258,Judo Women's Half-Lightweight,Japan,JPN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7259,Judo Women's Half-Lightweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7260,Judo Women's Half-Lightweight,Japan,JPN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7261,Judo Women's Half-Lightweight,Japan,JPN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7262,Judo Women's Half-Lightweight,Kosovo,KOS,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7263,Judo Women's Half-Lightweight,North Korea,PRK,2000,2000 Summer,Summer,Sydney,Judo,1.0
7264,Judo Women's Half-Lightweight,North Korea,PRK,2008,2008 Summer,Summer,Beijing,Judo,1.0
7265,Judo Women's Half-Lightweight,North Korea,PRK,2012,2012 Summer,Summer,London,Judo,1.0
7266,Judo Women's Half-Lightweight,Russia,RUS,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7267,Judo Women's Half-Lightweight,South Korea,KOR,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7268,Judo Women's Half-Lightweight,Spain,ESP,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7269,Judo Women's Half-Middleweight,Austria,AUT,2004,2004 Summer,Summer,Athina,Judo,1.0
7270,Judo Women's Half-Middleweight,Belgium,BEL,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7271,Judo Women's Half-Middleweight,Belgium,BEL,2000,2000 Summer,Summer,Sydney,Judo,1.0
7272,Judo Women's Half-Middleweight,China,CHN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7273,Judo Women's Half-Middleweight,China,CHN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7274,Judo Women's Half-Middleweight,China,CHN,2012,2012 Summer,Summer,London,Judo,1.0
7275,Judo Women's Half-Middleweight,Cuba,CUB,2004,2004 Summer,Summer,Athina,Judo,1.0
7276,Judo Women's Half-Middleweight,France,FRA,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7277,Judo Women's Half-Middleweight,France,FRA,2000,2000 Summer,Summer,Sydney,Judo,1.0
7278,Judo Women's Half-Middleweight,France,FRA,2008,2008 Summer,Summer,Beijing,Judo,1.0
7279,Judo Women's Half-Middleweight,France,FRA,2012,2012 Summer,Summer,London,Judo,1.0
7280,Judo Women's Half-Middleweight,France,FRA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7281,Judo Women's Half-Middleweight,Israel,ISR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7282,Judo Women's Half-Middleweight,Israel,ISR,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7283,Judo Women's Half-Middleweight,Japan,JPN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7284,Judo Women's Half-Middleweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7285,Judo Women's Half-Middleweight,Japan,JPN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7286,Judo Women's Half-Middleweight,Japan,JPN,2012,2012 Summer,Summer,London,Judo,1.0
7287,Judo Women's Half-Middleweight,Netherlands,NED,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7288,Judo Women's Half-Middleweight,Netherlands,NED,2008,2008 Summer,Summer,Beijing,Judo,1.0
7289,Judo Women's Half-Middleweight,Netherlands,NED,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7290,Judo Women's Half-Middleweight,North Korea,PRK,2008,2008 Summer,Summer,Beijing,Judo,1.0
7291,Judo Women's Half-Middleweight,Slovenia,SLO,2004,2004 Summer,Summer,Athina,Judo,1.0
7292,Judo Women's Half-Middleweight,Slovenia,SLO,2012,2012 Summer,Summer,London,Judo,1.0
7293,Judo Women's Half-Middleweight,Slovenia,SLO,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7294,Judo Women's Half-Middleweight,South Korea,KOR,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7295,Judo Women's Half-Middleweight,South Korea,KOR,2000,2000 Summer,Summer,Sydney,Judo,1.0
7296,Judo Women's Half-Middleweight,Unified Team,EUN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7297,Judo Women's Heavyweight,China,CHN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7298,Judo Women's Heavyweight,China,CHN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7299,Judo Women's Heavyweight,China,CHN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7300,Judo Women's Heavyweight,China,CHN,2004,2004 Summer,Summer,Athina,Judo,1.0
7301,Judo Women's Heavyweight,China,CHN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7302,Judo Women's Heavyweight,China,CHN,2012,2012 Summer,Summer,London,Judo,1.0
7303,Judo Women's Heavyweight,China,CHN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7304,Judo Women's Heavyweight,Cuba,CUB,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7305,Judo Women's Heavyweight,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7306,Judo Women's Heavyweight,Cuba,CUB,2000,2000 Summer,Summer,Sydney,Judo,1.0
7307,Judo Women's Heavyweight,Cuba,CUB,2004,2004 Summer,Summer,Athina,Judo,1.0
7308,Judo Women's Heavyweight,Cuba,CUB,2008,2008 Summer,Summer,Beijing,Judo,1.0
7309,Judo Women's Heavyweight,Cuba,CUB,2012,2012 Summer,Summer,London,Judo,1.0
7310,Judo Women's Heavyweight,Cuba,CUB,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7311,Judo Women's Heavyweight,France,FRA,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7312,Judo Women's Heavyweight,France,FRA,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7313,Judo Women's Heavyweight,France,FRA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7314,Judo Women's Heavyweight,Germany,GER,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7315,Judo Women's Heavyweight,Great Britain,GBR,2012,2012 Summer,Summer,London,Judo,1.0
7316,Judo Women's Heavyweight,Japan,JPN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7317,Judo Women's Heavyweight,Japan,JPN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7318,Judo Women's Heavyweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7319,Judo Women's Heavyweight,Japan,JPN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7320,Judo Women's Heavyweight,Japan,JPN,2012,2012 Summer,Summer,London,Judo,1.0
7321,Judo Women's Heavyweight,Japan,JPN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7322,Judo Women's Heavyweight,Russia,RUS,2004,2004 Summer,Summer,Athina,Judo,1.0
7323,Judo Women's Heavyweight,Slovenia,SLO,2008,2008 Summer,Summer,Beijing,Judo,1.0
7324,Judo Women's Heavyweight,South Korea,KOR,2000,2000 Summer,Summer,Sydney,Judo,1.0
7325,Judo Women's Lightweight,Australia,AUS,2000,2000 Summer,Summer,Sydney,Judo,1.0
7326,Judo Women's Lightweight,Belgium,BEL,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7327,Judo Women's Lightweight,Brazil,BRA,2008,2008 Summer,Summer,Beijing,Judo,1.0
7328,Judo Women's Lightweight,Brazil,BRA,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7329,Judo Women's Lightweight,China,CHN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7330,Judo Women's Lightweight,Cuba,CUB,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7331,Judo Women's Lightweight,Cuba,CUB,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7332,Judo Women's Lightweight,Cuba,CUB,2000,2000 Summer,Summer,Sydney,Judo,1.0
7333,Judo Women's Lightweight,Cuba,CUB,2004,2004 Summer,Summer,Athina,Judo,1.0
7334,Judo Women's Lightweight,France,FRA,2012,2012 Summer,Summer,London,Judo,1.0
7335,Judo Women's Lightweight,Germany,GER,2004,2004 Summer,Summer,Athina,Judo,1.0
7336,Judo Women's Lightweight,Great Britain,GBR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7337,Judo Women's Lightweight,Italy,ITA,2008,2008 Summer,Summer,Beijing,Judo,1.0
7338,Judo Women's Lightweight,Japan,JPN,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7339,Judo Women's Lightweight,Japan,JPN,2000,2000 Summer,Summer,Sydney,Judo,1.0
7340,Judo Women's Lightweight,Japan,JPN,2012,2012 Summer,Summer,London,Judo,1.0
7341,Judo Women's Lightweight,Japan,JPN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7342,Judo Women's Lightweight,Mongolia,MGL,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7343,Judo Women's Lightweight,Netherlands,NED,2004,2004 Summer,Summer,Athina,Judo,1.0
7344,Judo Women's Lightweight,Netherlands,NED,2008,2008 Summer,Summer,Beijing,Judo,1.0
7345,Judo Women's Lightweight,North Korea,PRK,2004,2004 Summer,Summer,Athina,Judo,1.0
7346,Judo Women's Lightweight,Portugal,POR,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7347,Judo Women's Lightweight,Romania,ROU,2012,2012 Summer,Summer,London,Judo,1.0
7348,Judo Women's Lightweight,South Korea,KOR,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7349,Judo Women's Lightweight,Spain,ESP,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7350,Judo Women's Lightweight,Spain,ESP,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7351,Judo Women's Lightweight,Spain,ESP,2000,2000 Summer,Summer,Sydney,Judo,1.0
7352,Judo Women's Lightweight,United States,USA,2012,2012 Summer,Summer,London,Judo,1.0
7353,Judo Women's Middleweight,Belgium,BEL,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7354,Judo Women's Middleweight,China,CHN,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7355,Judo Women's Middleweight,China,CHN,2004,2004 Summer,Summer,Athina,Judo,1.0
7356,Judo Women's Middleweight,Colombia,COL,2012,2012 Summer,Summer,London,Judo,1.0
7357,Judo Women's Middleweight,Colombia,COL,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7358,Judo Women's Middleweight,Cuba,CUB,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7359,Judo Women's Middleweight,Cuba,CUB,2000,2000 Summer,Summer,Sydney,Judo,1.0
7360,Judo Women's Middleweight,Cuba,CUB,2008,2008 Summer,Summer,Beijing,Judo,1.0
7361,Judo Women's Middleweight,France,FRA,2012,2012 Summer,Summer,London,Judo,1.0
7362,Judo Women's Middleweight,Germany,GER,2004,2004 Summer,Summer,Athina,Judo,1.0
7363,Judo Women's Middleweight,Germany,GER,2012,2012 Summer,Summer,London,Judo,1.0
7364,Judo Women's Middleweight,Germany,GER,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7365,Judo Women's Middleweight,Great Britain,GBR,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7366,Judo Women's Middleweight,Great Britain,GBR,2000,2000 Summer,Summer,Sydney,Judo,1.0
7367,Judo Women's Middleweight,Great Britain,GBR,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7368,Judo Women's Middleweight,Italy,ITA,1992,1992 Summer,Summer,Barcelona,Judo,1.0
7369,Judo Women's Middleweight,Italy,ITA,2000,2000 Summer,Summer,Sydney,Judo,1.0
7370,Judo Women's Middleweight,Japan,JPN,2004,2004 Summer,Summer,Athina,Judo,1.0
7371,Judo Women's Middleweight,Japan,JPN,2008,2008 Summer,Summer,Beijing,Judo,1.0
7372,Judo Women's Middleweight,Japan,JPN,2016,2016 Summer,Summer,Rio de Janeiro,Judo,1.0
7373,Judo Women's Middleweight,Netherlands,NED,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7374,Judo Women's Middleweight,Netherlands,NED,2004,2004 Summer,Summer,Athina,Judo,1.0
7375,Judo Women's Middleweight,Netherlands,NED,2008,2008 Summer,Summer,Beijing,Judo,1.0
7376,Judo Women's Middleweight,Netherlands,NED,2012,2012 Summer,Summer,London,Judo,1.0
7377,Judo Women's Middleweight,Poland,POL,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7378,Judo Women's Middleweight,South Korea,KOR,1996,1996 Summer,Summer,Atlanta,Judo,1.0
7379,Judo Women's Middleweight,South Korea,KOR,2000,2000 Summer,Summer,Sydney,Judo,1.0
7380,Judo Women's Middleweight,United States,USA,2008,2008 Summer,Summer,Beijing,Judo,1.0
7381,Luge Men's Singles,Austria,AUT,1968,1968 Winter,Winter,Grenoble,Luge,1.0
7382,Luge Men's Singles,Austria,AUT,1992,1992 Winter,Winter,Albertville,Luge,1.0
7383,Luge Men's Singles,Austria,AUT,1994,1994 Winter,Winter,Lillehammer,Luge,1.0
7384,Luge Men's Singles,Austria,AUT,2002,2002 Winter,Winter,Salt Lake City,Luge,1.0
7385,Luge Men's Singles,East Germany,GDR,1968,1968 Winter,Winter,Grenoble,Luge,1.0
7386,Luge Men's Singles,East Germany,GDR,1972,1972 Winter,Winter,Sapporo,Luge,1.0
7387,Luge Men's Singles,East Germany,GDR,1976,1976 Winter,Winter,Innsbruck,Luge,1.0
7388,Luge Men's Singles,East Germany,GDR,1980,1980 Winter,Winter,Lake Placid,Luge,1.0
7389,Luge Men's Singles,East Germany,GDR,1988,1988 Winter,Winter,Calgary,Luge,1.0
7390,Luge Men's Singles,Germany,GER,1964,1964 Winter,Winter,Innsbruck,Luge,1.0
7391,Luge Men's Singles,Germany,GER,1992,1992 Winter,Winter,Albertville,Luge,1.0
7392,Luge Men's Singles,Germany,GER,1994,1994 Winter,Winter,Lillehammer,Luge,1.0
7393,Luge Men's Singles,Germany,GER,1998,1998 Winter,Winter,Nagano,Luge,1.0
7394,Luge Men's Singles,Germany,GER,2002,2002 Winter,Winter,Salt Lake City,Luge,1.0
7395,Luge Men's Singles,Germany,GER,2010,2010 Winter,Winter,Vancouver,Luge,1.0
7396,Luge Men's Singles,Germany,GER,2014,2014 Winter,Winter,Sochi,Luge,1.0
7397,Luge Men's Singles,Italy,ITA,1980,1980 Winter,Winter,Lake Placid,Luge,1.0
7398,Luge Men's Singles,Italy,ITA,1984,1984 Winter,Winter,Sarajevo,Luge,1.0
7399,Luge Men's Singles,Italy,ITA,1994,1994 Winter,Winter,Lillehammer,Luge,1.0
7400,Luge Men's Singles,Italy,ITA,1998,1998 Winter,Winter,Nagano,Luge,1.0
7401,Luge Men's Singles,Italy,ITA,2002,2002 Winter,Winter,Salt Lake City,Luge,1.0
7402,Luge Men's Singles,Italy,ITA,2006,2006 Winter,Winter,Torino,Luge,1.0
7403,Luge Men's Singles,Italy,ITA,2010,2010 Winter,Winter,Vancouver,Luge,1.0
7404,Luge Men's Singles,Italy,ITA,2014,2014 Winter,Winter,Sochi,Luge,1.0
7405,Luge Men's Singles,Latvia,LAT,2006,2006 Winter,Winter,Torino,Luge,1.0
7406,Luge Men's Singles,Russia,RUS,2006,2006 Winter,Winter,Torino,Luge,1.0
7407,Luge Men's Singles,Russia,RUS,2014,2014 Winter,Winter,Sochi,Luge,1.0
7408,Luge Men's Singles,Soviet Union,URS,1984,1984 Winter,Winter,Sarajevo,Luge,1.0
7409,Luge Men's Singles,Soviet Union,URS,1988,1988 Winter,Winter,Calgary,Luge,1.0
7410,Luge Men's Singles,West Germany,FRG,1976,1976 Winter,Winter,Innsbruck,Luge,1.0
7411,Luge Men's Singles,West Germany,FRG,1980,1980 Winter,Winter,Lake Placid,Luge,1.0
7412,Luge Men's Singles,West Germany,FRG,1988,1988 Winter,Winter,Calgary,Luge,1.0
7413,Luge Mixed (Men)'s Doubles,Austria-1,AUT,1964,1964 Winter,Winter,Innsbruck,Luge,1.0
7414,Luge Mixed (Men)'s Doubles,Austria-1,AUT,1968,1968 Winter,Winter,Grenoble,Luge,1.0
7415,Luge Mixed (Men)'s Doubles,Austria-1,AUT,1976,1976 Winter,Winter,Innsbruck,Luge,1.0
7416,Luge Mixed (Men)'s Doubles,Austria-1,AUT,1980,1980 Winter,Winter,Lake Placid,Luge,1.0
7417,Luge Mixed (Men)'s Doubles,Austria-1,AUT,2006,2006 Winter,Winter,Torino,Luge,1.0
7418,Luge Mixed (Men)'s Doubles,Austria-1,AUT,2010,2010 Winter,Winter,Vancouver,Luge,1.0
7419,Luge Mixed (Men)'s Doubles,Austria-1,AUT,2014,2014 Winter,Winter,Sochi,Luge,1.0
7420,Luge Mixed (Men)'s Doubles,Austria-2,AUT,1964,1964 Winter,Winter,Innsbruck,Luge,1.0
7421,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1968,1968 Winter,Winter,Grenoble,Luge,1.0
7422,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1972,1972 Winter,Winter,Sapporo,Luge,1.0
7423,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1976,1976 Winter,Winter,Innsbruck,Luge,1.0
7424,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1980,1980 Winter,Winter,Lake Placid,Luge,1.0
7425,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1984,1984 Winter,Winter,Sarajevo,Luge,1.0
7426,Luge Mixed (Men)'s Doubles,East Germany-1,GDR,1988,1988 Winter,Winter,Calgary,Luge,1.0
7427,Luge Mixed (Men)'s Doubles,East Germany-2,GDR,1972,1972 Winter,Winter,Sapporo,Luge,1.0
